shapeName,shapeID,tehsil_area_km2,road_length_km,road_density_km_per_km2,tri_mean,forest_pct,water_pct,dist_to_roads_mean_m,spi_no_snow,ai,priority_high_scenic_low_access,spi_source,spi,spi_z,ai_z,road_density_z,dist_to_roads_z,tri_z,forest_z,water_z,gap_index,spi_local_I,spi_local_p,spi_quadrant,spi_cluster,ai_local_I,ai_local_p,ai_quadrant,ai_cluster,gap_local_I,gap_local_p,gap_quadrant,gap_cluster,spi_ai_bv_local_I,spi_ai_bv_local_p,spi_ai_bv_quadrant,spi_ai_bv_cluster
BATAGRAM,9618217B42013741972359,537.0035719552906,42.237194644487204,0.07865347057319715,39.09727880442057,0.24023241089053596,11.095385302990799,4350.077165896251,-0.04258386199048932,0.3353444658029574,False,merged_from_tehsil_spi_ai.csv,-0.0423201822912016,-0.06687021951946859,0.3692961659630255,0.0298738298874976,-0.6408151017184172,-0.019260147677557203,-0.22721476958778875,0.1415573438802707,-0.4361663854824941,-0.020743238068395023,0.267,2,Not Significant,0.08234738738050111,0.336,1,Not Significant,-0.011840354764755652,0.48,2,Not Significant,-0.014911034498907174,0.308,2,Not Significant
DAGGAR,9618217B69506225279330,656.5941548691908,125.41908368418208,0.19101462106248654,34.26316479948117,0.0015229044834307991,0.287828947368421,2085.0445276568507,-0.42292069896749274,1.155651598944737,False,merged_from_tehsil_spi_ai.csv,-0.4203019697702395,-0.6641201304287431,1.2726546825737644,1.4179611099864127,-0.893342087903061,-0.37057059915587187,-0.3018979844509128,-0.6788992917364596,-1.9367748130025073,0.3715444898059748,0.107,3,Not Significant,1.2335071570490779,0.013,1,HH,0.9215354864753769,0.011,3,LL,-0.6436914468954857,0.009,2,LH
GAGRA,9618217B56430132914599,472.0975856270561,70.31255648083159,0.14893648817847702,35.03186038566955,0.16522273295346226,0.004236480332140058,2494.0401268193646,-0.38663421637277834,0.8729398373529615,False,merged_from_tehsil_spi_ai.csv,-0.3842401734386198,-0.6071388012754629,0.9613199796780209,0.8981362348203904,-0.8477434398855326,-0.3147070441885506,-0.2506824729838755,-0.7004282399773624,-1.5684587809534838,-0.046618937657050226,0.45,2,Not Significant,0.8171548809114244,0.049,1,HH,0.37748995363387366,0.171,3,Not Significant,-0.5160887585204725,0.036,2,LH
CHITRAL,9618217B14913426707390,5917.922388566619,28.77483612851912,0.0048623206320028605,54.165705637991934,0.27781298319434233,27.869677997177934,40645.09675070184,0.7758302524437307,-2.1437099482940747,True,merged_from_tehsil_spi_ai.csv,0.7710263037622241,1.218300475009616,-2.360748262077971,-0.8817273433935413,3.4056925531946076,1.0758103923554074,-0.21545722378122256,1.4149793179015688,3.5790487370875868,0.7262741024970677,0.14,1,Not Significant,1.0588075209508088,0.192,3,Not Significant,1.1637180006393657,0.152,1,Not Significant,-0.5464139173325884,0.205,4,Not Significant
MASTUJ,9618217B15142704211186,8849.246038145178,37.54082751447827,0.004242262826986209,52.15655054171271,0.376761478568442,40.006441333016916,26035.355795874842,0.9330153551301374,-1.333124820244596,True,merged_from_tehsil_spi_ai.csv,0.927238114720931,1.4651311247092083,-1.4680960477092062,-0.8893874140524983,1.7768622264366936,0.9297986964701634,-0.18449996593408907,2.336342823780368,2.9332271724184142,1.6452546812992686,0.003,1,HH,1.9253765442001272,0.002,3,LL,2.2225605153906196,0.001,1,HH,-1.9214881111453121,0.001,4,HL
DASSU,9618217B96945867102806,3513.999939458315,1.3260705364155754,0.0003773678313210187,56.94377100247987,0.6630695853111589,11.360971667292741,23521.608266035037,0.6114036870311624,-1.2168698696249367,True,merged_from_tehsil_spi_ai.csv,0.6076178692869714,0.9600984235745817,-1.3400709513794895,-0.937133557261598,1.4966061819882754,1.2777012448337117,-0.09492494156763533,0.16171935717456107,2.3001693749540713,0.7197340455615524,0.036,1,HH,1.502940077720357,0.004,3,LL,1.3396423304377454,0.007,1,HH,-1.076786567055243,0.001,4,HL
KANDIA,9618217B42691934354201,2087.676811297326,0.0,0.0,60.75071518169327,0.32858655094289013,17.641170074674406,36301.094952473235,0.8229986071777212,-1.9315890794438708,True,merged_from_tehsil_spi_ai.csv,0.8179025915720137,1.2923698075689447,-2.1271513741747885,-0.9417954843092847,2.921382674578457,1.5543639956471296,-0.19957208654221684,0.6384811973888268,3.4195211817437334,1.1560979162206813,0.025,1,HH,2.9074342712406605,0.002,3,LL,2.4068603739838577,0.005,1,HH,-1.7664376476734438,0.001,4,HL
PALAS,9618217B98955281089867,1410.3437231088728,32.62046095079646,0.02312944030331129,57.39468140814967,0.8218692384059,5.9608566160828245,12008.022770700982,0.5449780391506398,-0.4345115788259516,True,merged_from_tehsil_spi_ai.csv,0.5416035296823877,0.8557890103868927,-0.4785033793318968,-0.6560589842732334,0.21296417337866985,1.3104703392386572,-0.045242510437145944,-0.2482308740406627,1.3342923897187895,0.5064833766151928,0.064,1,Not Significant,0.352092599001108,0.03,3,LL,0.5513762395058901,0.036,1,HH,-0.6297071031858054,0.03,4,HL
PATTAN,9618217B74983796043949,642.2212291880537,0.0,0.0,56.36675648839115,0.2740707289347058,9.070806795708302,21223.518682838803,0.5149674739632605,-1.0910945916250472,True,merged_from_tehsil_spi_ai.csv,0.511778790214757,0.8086628694457169,-1.2015616492293084,-0.9417954843092847,1.2403936989408098,1.2357677634869906,-0.2166280342074661,-0.012138719870791938,2.010224518675025,0.6756823377783878,0.033,1,HH,1.4199916295246664,0.004,3,LL,1.2622256629682012,0.012,1,HH,-0.9556684057425114,0.002,4,HL
ADENZAI,9618217B4451792369461,387.5036874842125,53.75401419672541,0.13871871657715626,24.07997690126276,0.893179823429191,0.18844545407610097,2618.740509756792,-0.6909034573509536,0.8028742979561032,False,merged_from_tehsil_spi_ai.csv,-0.6866253762339373,-1.0849383710227274,0.8841607070374675,0.7719079189924811,-0.8338406769197253,-1.1106152762893116,-0.02293211390762171,-0.6864439987784021,-1.969099078060195,0.8927638484137481,0.046,3,LL,0.7282796339085738,0.053,1,Not Significant,1.0091586729073583,0.016,3,LL,-0.8936593917516319,0.039,2,LH
LALQILLA,9618217B49164558096656,211.35278576809299,23.940925289756947,0.11327470893156878,30.468217063848634,0.004734400151500805,0.004734400151500805,3227.996177148869,-0.5574658908961502,0.6117464408153754,False,merged_from_tehsil_spi_ai.csv,-0.5540140565250101,-0.8753989130240787,0.6736822526464151,0.457577714880285,-0.7659151667504658,-0.6463615302301972,-0.30089322839984284,-0.7003904403484402,-1.549081165670494,0.6167943436678156,0.055,3,Not Significant,0.06544171211588941,0.42,1,Not Significant,0.38655673045235067,0.132,3,Not Significant,-0.08503653380750688,0.418,2,Not Significant
MUNDA,9618217B64606316264088,228.01114205602386,3.1299527298112935,0.013727192020476979,22.549833864436174,0.7453525078919677,0.23237460540161348,5486.462298884638,-0.7560511853611382,-0.12904610513742093,False,merged_from_tehsil_spi_ai.csv,-0.7513697088607996,-1.1872410431995408,-0.1421112817401107,-0.7722124874093397,-0.5141202771344978,-1.2218156411430747,-0.06918171382961576,-0.6831091132116682,-1.0451297614594302,1.211265173052182,0.003,3,LL,-0.05438942067051719,0.194,2,Not Significant,0.4563813838056871,0.015,3,LL,-0.45438582880403194,0.183,2,Not Significant
SAMARBAGH(BARWA),9618217B88301409575294,284.2665747426749,23.450070484655566,0.082493238981344,30.263201741821064,0.007035812284528248,0.003517906142264124,4102.144074819177,-0.5642871969625118,0.3728832808990177,False,merged_from_tehsil_spi_ai.csv,-0.5607931249959953,-0.8861105350504925,0.41063557037686077,0.07730956423753327,-0.6684569975605021,-0.6612606462352986,-0.3001732032135549,-0.7004827906031346,-1.2967461054273532,0.7377267210105192,0.045,3,LL,0.12516306437192976,0.286,1,Not Significant,0.4590510082591102,0.078,3,Not Significant,-0.27008938810971445,0.29,2,Not Significant
TEMERGARA,9618217B87730202746425,649.0157879567058,39.71940077944028,0.06119943692662505,31.061104072677377,0.6409268788709827,0.12941792746433303,5762.0901151157595,-0.4764211453868761,0.14882044418767357,False,merged_from_tehsil_spi_ai.csv,-0.4734711408903845,-0.7481328626993096,0.16388765898917546,-0.18574982638268867,-0.4833907147580358,-0.6032745441693741,-0.10185256052849267,-0.6909250788948591,-0.912020521688485,0.6229773551641095,0.01,3,LL,0.0816979797606023,0.075,1,Not Significant,0.3778884217387503,0.01,3,LL,-0.37294414876648263,0.071,2,Not Significant
SWAT RANIZAI,9618217B91992316601631,677.1415821315042,96.57897673436904,0.1426274493885873,28.535492447083087,0.7987597814853094,0.10925734534179832,2586.757953161118,-0.5486314982711005,0.8288010083928053,False,merged_from_tehsil_spi_ai.csv,-0.5452343665474394,-0.861526104252291,0.9127123479222572,0.8201956258486857,-0.837406390936925,-0.7868187798948477,-0.05247258921594069,-0.6924555713425551,-1.7742384521745482,0.576481664725098,0.064,3,Not Significant,0.7136896936574243,0.038,1,HH,0.8013404881605406,0.014,3,LL,-0.6736649315870376,0.034,2,LH
BALAKOT,9618217B1796422743035,2436.4136507361986,25.767907133983243,0.010576162683293573,48.584196617764825,0.6102816242438172,8.720830015841877,21817.019979437806,0.2734967317156904,-1.0588512205892726,True,merged_from_tehsil_spi_ai.csv,0.271803237217914,0.42947693405004156,-1.166053822157454,-0.8111396764165377,1.3065627647620075,0.6701843661957592,-0.11144030661495363,-0.038707239331142125,1.5955307562074954,0.1910144908480671,0.101,1,Not Significant,0.2677555632259544,0.271,3,Not Significant,0.3349086963710029,0.173,1,Not Significant,-0.09861880831226079,0.266,4,Not Significant
MANSEHRA,9618217B1764376648259,1368.0828749983593,174.0027390227477,0.12718727951547262,28.145216726738653,0.19368938070561406,5.117054167245298,3398.6998075487472,-0.5282050225267875,0.6881671869424828,False,merged_from_tehsil_spi_ai.csv,-0.524934371745202,-0.8294500347465151,0.7578401601794924,0.6294508416407316,-0.7468835322442339,-0.8151813587200747,-0.24177633094326031,-0.3122882146196217,-1.5872901949260076,-0.2174772514165679,0.327,2,Not Significant,-0.16612516752019918,0.362,4,Not Significant,-0.23783618638690815,0.333,2,Not Significant,0.18182267608945932,0.369,3,Not Significant
ALPURI,9618217B67800644266725,571.833679362834,11.416150852314793,0.019964110657202362,50.3837558736364,0.05071792091502125,0.26583186134769754,11585.111653642987,0.13252365466243843,-0.4304884649760861,True,merged_from_tehsil_spi_ai.csv,0.1317030668675196,0.2081043255489304,-0.4740729483229024,-0.695162836449459,0.16581409350271326,0.8009640652256643,-0.286506716471457,-0.6805692025466443,0.6821772738718328,0.03296660939027863,0.293,1,Not Significant,0.06238294004705351,0.334,3,Not Significant,0.061576161673931026,0.333,1,Not Significant,-0.027384308069417565,0.314,4,Not Significant
BISHAM,9618217B47007823281887,184.0247036565032,1.4756125511302218,0.008018556866607272,51.499823465529666,2.2980387895909162,6.057478133318846,9368.596808824754,0.4809394927485833,-0.38071607666581775,True,merged_from_tehsil_spi_ai.csv,0.4779615106000441,0.7552281064329582,-0.41926139170516113,-0.8427358294123872,-0.08130367608075173,0.8820722495150112,0.4165953502533932,-0.24089584266528524,1.1744894981381193,0.24087796761636052,0.239,1,Not Significant,0.06340101615706188,0.346,3,Not Significant,0.1718758418194967,0.26,1,Not Significant,-0.11420614997122285,0.357,4,Not Significant
CHIKSAR,9618217B39481930993585,240.65880789705253,0.0,0.0,48.27333210526169,0.5856941098280303,0.6853867242668439,6752.148410222553,0.11707083089522935,-0.2843928560274564,True,merged_from_tehsil_spi_ai.csv,0.1163459271396068,0.1838384729651578,-0.3131859984829012,-0.9417954843092847,-0.37300977225437193,0.6475928526062007,-0.11913281392102092,-0.6487186565064004,0.49702447144805895,0.05663617471520632,0.22,1,Not Significant,-0.08485385360656726,0.257,2,Not Significant,0.0057452764672536166,0.471,1,Not Significant,0.04980874926658654,0.262,1,Not Significant
MARTUNG,9618217B75574497464279,151.34601738305216,2.552634656753474,0.016866216243357324,42.557544136129316,2.8820729772607088,0.38339502908514017,3520.6259562927603,0.1275104419290481,-7.177019281467967e-05,True,merged_from_tehsil_spi_ai.csv,0.1267208959975071,0.20023198564574193,-7.90365124213299e-05,-0.7334336071938159,-0.7332900668081865,0.23220834782653235,0.5993176531128614,-0.6716443838456871,0.20031102215816327,0.01738140354861938,0.421,1,Not Significant,-5.499764369445874e-05,0.081,2,Not Significant,-0.037972278706679616,0.251,4,Not Significant,0.13933164641775533,0.075,1,Not Significant
PURAN,9618217B85285460066544,241.31924046493998,45.59147232634963,0.18892597307413364,42.089660269118326,0.0,0.0,3077.741226321496,-0.16054268982143666,1.0874126800806374,False,merged_from_tehsil_spi_ai.csv,-0.1595486078806204,-0.2521031303596443,1.1975069652985335,1.3921583686241905,-0.7826669915370842,0.19820573796025737,-0.3023744439118867,-0.7007498527717622,-1.4496100956581779,0.04966661497803071,0.326,3,Not Significant,0.4811097850232061,0.153,1,Not Significant,0.270161104294672,0.2,3,Not Significant,-0.10128482452773778,0.153,2,Not Significant
BABUZAI,9618217B96227356091196,325.58460853057363,51.944116537683506,0.15954106913136146,35.003185800705154,0.7154701222133514,0.411472087453172,3135.904005758989,-0.3297078188610847,0.9026627891003256,False,merged_from_tehsil_spi_ai.csv,-0.3276662647495879,-0.5177462351688549,0.9940522094916932,1.0291431163570945,-0.7761824618435567,-0.31679091754766114,-0.078530786951374,-0.6695129113750702,-1.5117984446605481,0.2676569880438324,0.1,3,Not Significant,0.8113510639453283,0.018,1,HH,0.6273247742649782,0.02,3,LL,-0.4225874202047622,0.018,2,LH
BAHRAIN,9618217B66331326355874,3185.3552113610567,7.7563181668934265,0.0024349931647275414,52.762072977370366,0.6228788682692821,17.91781389610104,27381.138430757426,0.5818156794786838,-1.419308351595578,True,merged_from_tehsil_spi_ai.csv,0.5782130709731406,0.9136358326376716,-1.5630051663698163,-0.9117140636014369,1.9269026395897193,0.9738039392165654,-0.10749910336587767,0.6594826385586223,2.476640999007488,0.5074227438279777,0.046,1,HH,1.3316892857306002,0.009,3,LL,1.0849041655239213,0.014,1,HH,-0.7784229224327907,0.005,4,HL
BARIKOT,9618217B68002200879702,350.72760825874815,46.39840315999835,0.13229184719831946,30.24064069335084,1.9704012090450256,0.35644016082580054,2606.6865338948764,-0.3780891203643683,0.7638481105394163,False,merged_from_tehsil_spi_ai.csv,-0.3757479887501455,-0.5937202802868089,0.8411833424024855,0.6925116543870297,-0.8351845666918029,-0.6629002294383012,0.3140898899831501,-0.6736906651509005,-1.4349036226892944,0.4993205001907416,0.024,3,LL,0.910848340688372,0.009,1,HH,0.8592112272559147,0.005,3,LL,-0.6428909191041976,0.003,2,LH
CHARBAGH,9618217B24557098667068,134.9929750202724,15.204563700407723,0.11263225881290782,31.91158892184401,0.4220034056415192,1.0068853187236249,2679.360352640229,-0.4518066131300858,0.6383616124449603,False,merged_from_tehsil_spi_ai.csv,-0.4490090220634759,-0.7094802112383355,0.7029920574637364,0.44964101403726253,-0.8270822108526579,-0.5414671031303534,-0.17034547074336112,-0.6243120611129565,-1.4124722687020719,0.3629385960499826,0.131,3,Not Significant,0.3528261432674296,0.122,1,Not Significant,0.44554735635826664,0.081,3,Not Significant,-0.35608249623602034,0.126,2,Not Significant
KABAL,9618217B36757297695869,405.76650407581604,86.01225542799999,0.21197475534335605,23.437610182947232,0.7293694404060813,0.6825518074070424,2036.9226491789125,-0.7191194958362976,1.287802799788695,False,merged_from_tehsil_spi_ai.csv,-0.7146667007268172,-1.1292465337700643,1.418185433117771,1.6768984353675151,-0.8987071642098745,-1.1572981103299416,-0.07418221373088293,-0.6489338694807778,-2.547431966887835,0.7589994184614456,0.031,3,LL,0.7685135594385547,0.072,1,Not Significant,0.9625958659830037,0.019,3,LL,-0.6119377994479892,0.058,2,Not Significant
KHAWAZA KHELA,9618217B23020330942802,286.53234357053367,4.470027512263409,0.01560042910535527,34.09889822438957,0.5340314136125655,0.34904013961605584,5303.567774119219,-0.37844455151730977,-0.10727991154533417,False,merged_from_tehsil_spi_ai.csv,-0.3761012190698337,-0.5942784203452792,-0.11814138612271978,-0.7490708894566114,-0.534511066365943,-0.38250837401994403,-0.1352961259731505,-0.6742524384422404,-0.47613703422255943,0.021177377608037392,0.479,3,Not Significant,0.0178898359222877,0.37,3,Not Significant,-0.01716021454663679,0.451,2,Not Significant,0.08999000080369644,0.379,3,Not Significant
MATTA,9618217B40124352215218,680.4163559458374,83.48696721722686,0.12269982414101846,34.727050057040735,0.44974205970105385,0.9244697893854995,3504.744466789998,-0.3544399220429455,0.6545371975057281,False,merged_from_tehsil_spi_ai.csv,-0.3522452265012232,-0.5565835104098499,0.7208053275615359,0.5740137114745973,-0.7350606835368589,-0.3368585809658025,-0.16166709051325379,-0.6305686436093461,-1.2773888379713858,0.13560984089867215,0.243,3,Not Significant,0.008077312229875311,0.476,1,Not Significant,0.10132700344090492,0.333,3,Not Significant,-0.006237049899158258,0.48,2,Not Significant
TORGHER,9618217B27486600301498,467.13520262330667,73.3198271397654,0.1569563302616048,46.94733252310115,6.9072540080053075,0.717053019114279,3199.6637490469975,0.6539878333817303,0.8831428486948543,False,merged_from_tehsil_spi_ai.csv,0.649938334177491,1.026969089629897,0.9725559872883335,0.9972117670262735,-0.7690739303634352,0.551228242381268,1.8586452111422906,-0.6463147068180458,0.0544131023415636,-0.07352047932215713,0.474,4,Not Significant,0.24430392934146541,0.312,1,Not Significant,-0.005466796305496625,0.363,4,Not Significant,0.2579723812182232,0.291,1,Not Significant
DIR,9618217B75611380767926,1129.0781698158198,109.80292137863015,0.09725006143422442,40.68742824948009,0.19665509177237617,3.801112607185883,3862.423686078823,-0.12250505438044444,0.47739783757483456,False,merged_from_tehsil_spi_ai.csv,-0.1217465018586587,-0.19237193377374626,0.5257316253401871,0.2596124104821875,-0.6951832646674817,0.09630107385984335,-0.24084847163780304,-0.4121880392893218,-0.7181035591139334,0.035304557847777494,0.343,3,Not Significant,-0.12478795864572305,0.283,4,Not Significant,-0.01203344616523506,0.485,2,Not Significant,0.04566151199449444,0.304,3,Not Significant
SHARINGAL,9618217B41054895723693,1972.7634896687232,51.107081034727685,0.025906339661278834,50.09264686182627,0.3968616002189581,10.801427282587762,11362.226338202807,0.34261029262750753,-0.3813592400414433,True,merged_from_tehsil_spi_ai.csv,0.340488846269423,0.5380072263701128,-0.41996967167673493,-0.6217537225335272,0.14096475754935933,0.7798082467522217,-0.17821139483110032,0.11924149370133899,0.9579768980468477,0.30267749751078915,0.102,1,Not Significant,0.34388257568177283,0.03,3,LL,0.41190066063041453,0.055,1,Not Significant,-0.44053493196520743,0.04,4,HL
WARI,9618217B67850657595713,487.6850083127212,0.0,0.0,35.397341377711626,0.3977284375832872,0.03280234536769379,9247.480540567696,-0.3522300368618935,-0.4234943179153455,False,merged_from_tehsil_spi_ai.csv,-0.3500490249513114,-0.5531132871782706,-0.46637068406299137,-0.9417954843092847,-0.09480684847859376,-0.2881463771894171,-0.1779401940645034,-0.698259659703584,-0.0867426031152792,0.382588734285317,0.059,3,Not Significant,-0.32264028733747124,0.062,2,Not Significant,0.0373531958461002,0.02,3,LL,-0.3826497590943491,0.054,2,Not Significant
